Company,DateFrom,Dateto,u_GROUP,U_SUBGROUP,ITEMCODE,ITEMNAME,OpeningBalanceQty,OpeningBalanceAmt,PembelianQty,PembelianAmt,PenjualanQty,PenjualanAmt,InventoryTransferQty,InventoryTransferAmt,AdjustmentQty,AdjustmentAmt,SAPOpnameQty,SAPOpnameAmt,EndingBalanceQty,EndingBalanceAmt
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF031,Us Frz CAB 114D Top Blade (Swift),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF032,Us Frz PR 112A Ribeye Lip On (Swift),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF033,US Frz Short Plate Yakiniku R,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF038,US Frz 121 Short Plate Swift,47234.15,6152980104.7503,0,0,-2460.13,-320470061.2817,0,0,0,0,2.73,355624.8115,44776.75,5832865668.2801
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF039,"Us Frz Short Plate Slice 1,5 mm",0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF040,US Frz PR Tomahawk (Swift),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF041,US Frz Short PLate Yakiniku M,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF042,US Frz Short Plate Yakiniku B,3694,297604111.7715,0,0,-31032,-2536666159.4828,0,0,27943,2290376772.0787,0,0,605,51314724.3674
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF043,US Frz CAB 123D Short Rib B/Less,1.68,523165.272,0,0,0,0,0,0,0,0,0,0,1.68,523165.272
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF047,US Frz 124 Back Ribs Short Cut,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF048-1,US Frz Short Plate Yakiniku 500 Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF057,US Frz Sel Chuck Eye Roll B/Less,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF058,US Frz CH 171B Outside Flat,20.65,1775900,0,0,0,0,0,0,0,0,0,0,20.65,1775900
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF059,US Frz Short Plate Yakiniku Swift,838.5,112900274.7056,0,0,-499.5,-67184884.7909,0,0,580.5,77753972.8115,-11,-1477066.8733,908.5,121992295.8529
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF060,US Frz Sel 114D Top Blade (Swift),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF061,Us Frz Ch Rib Finger Meat (Swift),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF062,Us Frz CH 180 Striploin (Swift),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF063,Us Frz PR 174 Shortloin (Swift),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF064,Us Frz NR Hanging Tender Swift,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF065,Us Frz Beef Chuck Roll Swift,31.93,2777016.5826,0,0,0,0,0,0,0,0,0,0,31.93,2777016.5826
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF076,Us Frz PR Top Blade Muscle (Swift),1.9,342000,0,0,0,0,0,0,0,0,0,0,1.9,342000
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF077,Us Frz CH Top Blade (Swift),1647.33,288685197.2627,0,0,-4.61,-807876.2357,0,0,0,0,0,0,1642.72,287877321.027
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF079,Us Frz Patella Bones (Swift),44.47,990973.2434,0,0,0,0,0,0,0,0,0.05,1114.2042,44.52,992087.4476
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF080,US Frz Beef BNLS Short Rib Cap Swift,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF081,US Frz Short Plate Yakiniku Premium,900,84282721.5692,0,0,-2196.5,-197679244.3348,0,0,1297,113439371.7002,0,0,0.5,42848.9346
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF082,US Frz Short Plate Yakiniku A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUSIBP001,US FRZ Beef Eye Round Slice,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,JOKK3005,Aus Frz striploin Cut Steak (Jokka2),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,ZAID2NON001,Frz Oxtail Local (A),684.18,60470335.6733,621.93,54923162.7758,-886.37,-78312516.6488,0,0,0,0,-16.8,-1484158.0365,402.94,35596823.7638
mks,20251101,20251129,A-MEAT,01-BEEF,ZAID2NON003,Frozen Beef Spleens Local,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,ZAID2NON004,Frozen Beef Tripe Local,7.58,401740,0,0,0,0,0,0,0,0,0,0,7.58,401740
mks,20251101,20251129,A-MEAT,01-BEEF,ZAID2NON005,Beef Feet Local,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,ZAID2NON006,Frz Back Ribs Local A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,ZAID2NON007,Frz Leg Bones Local,0.1,3007.5206,88.33,2216050.2242,-46.79,-1174145.7863,0,0,0,0,0,0,41.64,1044911.9585
mks,20251101,20251129,A-MEAT,01-BEEF,ZAIN02ALT001,Frozen Yakiniku Striploin B,604.5,66272885.345,0,0,-1817,-203662170.3525,0,0,1660.5,188502990.7945,0,0,448,51113705.787
mks,20251101,20251129,A-MEAT,01-BEEF,ZAIN02ALT002,Frozen Yakiniku Ribeye B,910,96572609.7395,0,0,-1730,-183779826.6558,0,0,995,105824356.4684,0,0,175,18617139.5521
mks,20251101,20251129,A-MEAT,01-BEEF,ZAIN02ALT003,Frozen Yakiniku Tenderloin B,19.5,2485775.9416,0,0,-47,-6093156.331,0,0,63.5,8207560.2277,0,0,36,4600179.8383
mks,20251101,20251129,A-MEAT,01-BEEF,ZCID2NON007,FRZ Boneless Skinless Breast (BSB),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2AAC018,Aus Frz Wag Tenderloin Mb 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2AAC019,Aus Frz Wagyu Striploin Mb 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2AAC029,Aus Frz Wagyu Ribeye Mb 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2AAC034,AUS FRZ Wagyu Rib Blade Meat MB 8-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2BOR010,Aus Frz Wagyu Ribeye Mb 2+ Grass-Fed (Borthwicks),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2BOR011,Aus Frz Wagyu Tenderloin SS/Off MB2+ Grass-Fed (Borthwicks),17.39,9129750,0,0,0,0,0,0,0,0,0,0,17.39,9129750
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2BOR012,Aus Frz Wagyu Striploin MB2+ Grass - Fed (Borthwicks),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2DAR002,Aus Frz Wagyu Tenderloin MB 4-5,44.14,36586121.2901,0,0,-4.61,-3821069.7587,0,0,0,0,0,0,39.53,32765051.5314
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2FUS001,Aus Frz Wagyu Petite Tender MB 6-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2FUS002,Aus Frz Wagyu Petite Tender MB 8-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2FUS003,Aus Frz Wagyu Petite Tender MB 9+,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2HRV003,Aus Frz Wagyu GF S Rostbiff D-Rump MB 4-5 (West Rivers),25.65,7119362.7158,0,0,0,0,0,0,0,0,0.03,8326.74,25.68,7127689.4558
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2HRV004,Aus Frz Wagyu GF S Rostbiff D-Rump MB 6-7 (West Rivers),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2HRV005,Aus Frz Wagyu GF S Rostbiff D-Rump MB 8-9+ (West Rivers),35.38,12392771.968,0,0,-4,-1401104.8014,0,0,0,0,0,0,31.38,10991667.1666
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2HRV036,Aus Frz Wagyu OP Ribs MB 4-5,86.11,60277000,0,0,0,0,0,0,0,0,0,0,86.11,60277000
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2JCK007,Aus Frz Wagyu Striploin MB 8-9 Jack Creek,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2JCK009,Aus Frz Wagyu Chuck Tender MB 8-9+ (Jack Creek),23.08,5770000,0,0,0,0,0,0,0,0,0,0,23.08,5770000
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2JCK011,Aus Frz Wagyu Ribeye Mb 6-7 JCK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2JCK034,Aus Frz Wagyu Flap Meat MB 6-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2JCK052,Aus Frz Wagyu GF Tomahawk MB 8-9 (Jack Creek),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2MUL009,Aus Frz Wagyu Striploin MB 9+ 2GR Pure Breed,13.76,17200000,0,0,0,0,0,0,0,0,0,0,13.76,17200000
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2MUL033,Aus Frz Wagyu Striploin MB 4-5 2GR Pure Breed,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2MUL035,Aus Frz Wagyu Ribeye MB 4-5 2GR Pure Breed,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2MUL069,Aus Frz Wagyu Striploin MB 6-7 2GR Pure Breed,0,0,54.01,54010000,-14.66,-14660000,0,0,0,0,0,0,39.35,39350000
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NHF010,Aus Frz Wagyu PRS Ribeye MB 4 Wingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON001,Aus Frz Wagyu Topside 9++ (Andrews M),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON002,Aus Frz Wagyu Bolar Blade 8-9,328.72,77350227.0584,0,0,-96.05,-22601269.4967,0,0,0,0,0,0,232.67,54748957.5617
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON005,Aus Frz Wagyu Striploin 9+,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON006,Aus Frz Wagyu Striploin Aa7(Kobecuisine),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON007,Jap Frz Kobe Grade A4 Beef Striploin (Miyazaki),30.9,56267603.4964,0,0,0,0,0,0,-9.9,-18027484.6154,0,0,21,38240118.881
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON009,Wagyu Chuck Roll Grade A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON010,Aus Frz Wagyu Striploin MB 6-7,57.66,34723909.7097,60.94,36582217,-25.43,-15306140.8983,0,0,0,0,0,0,93.17,55999985.8114
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON013,Aus Frz Wagyu Ribeye Grade 4-5,0.06,34186.1418,56.25,30953879,-56.31,-30988065.1418,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON017,Aus Frz Wagyu Striploin MB 4-5,103.33,51672836.9674,0,0,-23.6,-11801789.9199,0,0,0,0,0.04,20003.0338,79.77,39891050.0813
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON025,Aus Frz Wagyu Tomahawk MB 6+ 5-7 Rib,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON028,Aus Frozen Beef Wagyu Topside 6-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON029,Aus Frozen Wagyu Chuck Roll 6-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON031,Aus Frz Wagyu Tenderloin 8-9,29.3,33702002.7949,0,0,0,0,0,0,0,0,0.11,126526.2904,29.41,33828529.0853
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON034,Aus Frz Beef Wagyu Striploin Mb 3-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON040,Aus Frz Wagyu Brisket Mb 4-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON041,Shaburi Aus Frz Wagyu Outside Flat Mb 9+,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON042,Aus Frz Wagyu Bolar Blade 9+,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON051,AUS Frz Wagyu Tenderloin 9+,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON053,AUS Frz Wagyu Rump 8-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON059,AUS Frz Wagyu Striploin MB 8-9,79.56,67651081.1123,12.92,10982000,-21.82,-18553878.7063,0,0,0,0,0,0,70.66,60079202.406
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON060,Frz wagyu Saikoro T6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON065,Aus Frz Wagyu Ribeye MB 6-7,54.06,35543146.587,86.28,60396000,-75.46,-51301056.9573,0,0,0,0,0.09,61920.9012,64.97,44700010.5309
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON066,Frozen Wagyu Slice 6-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON070,Aus Frz Wagyu Tri-Tip MB 8-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON072,Shaburi Aus Frz Wagyu Chuck Eye Roll MB 7-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON074,Aus Frz Wagyu Chuck Eye Roll MB 6-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON075,Aus Frz Wagyu Inside Mb 6-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON077,SHABURI AUS Frz Wagyu Topside 8-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON080,Shaburi Aus Frz Wagyu Striploin 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON081,Shaburi AUS FRZ Wagyu Striploin MB 6-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON082,Shaburi Aus Frz Wagyu Karubi Plate MB 6-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON094,Shaburi Aus Frz Wagyu Brisket Fingers MB 6-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON095,Aus Frz Wagyu Topside Yakiniku,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON107,Shaburi Aus Frz Wagyu Chuck Eye Roll MB 8-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON113,Aus Frz Lamb Leg B/In Shank Off,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON114,Shaburi Aus Frz Wagyu Chuck Eye Roll MB 6-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON116,Aus Frz Wagyu Bolar Blade MB 7-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON130,Angus House Aus Frz Wagyu Ribeye MB 8-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON134,Angus House Aus Frz Wagyu Ribeye MB 6-7,0,0,7.3,4745000,0,0,0,0,0,0,0,0,7.3,4745000
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON138,Angus House Jap Frz Kobe A5 Striploin (8-9),0,0,3.9,7800000,-3.9,-7800000,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2NON145,Angus House Aus Frz Wagyu Tenderloin MB 4-5,0,0,48.7,32399681,0,0,0,0,0,0,0,0,48.7,32399681
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2OAK020,Aus Frz Wagyu Shortloin MB 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2OLRA002,AUS FRZ Wagyu Tenderloin MB 6 OAKEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2OLRA003,AUS Frz Wagyu Striploin MB 6 Oakey,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2OLRA007,Aus Frz Wagyu Trimming 70 Cl (Oakey),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2OLRA010,Aus Frz Wagyu Ribeye MB 6+ (Oakey),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2SEC014-1,Aus Frz Wagyu Topside Mb 8-9,0.11,12452.2191,0,0,0,0,0,0,0,0,0,0,0.11,12452.2191
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2SEC014-2,Aus Frz Wagyu Topside Mb 7-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2SEC016,Aus Frz Wag Brisket Pedo Mb 8-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2SEC025,Aus Frz Wagyu Chuck Tender Mb 8-9+,5.14,1130800,0,0,0,0,0,0,0,0,0,0,5.14,1130800
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2SEC027,Aus Frz Wag Outside Flat 6-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2SEC030,Aus Frz Wagyu Karubi Plate Mb 8-9+,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2SEC041,Aus Frz Wag Brisket PE Mb 8-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2SEC062,Aus Frz Wagyu Chuck Tail Flap MB 8-9+,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2SEC088,Aus Frz Wagyu Rump MB 6-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2TAJ004,Aus Frz Wagyu Outside Flat Mb 8-9+,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2TAJ022-1,Aus Frz Wagyu Ribeye Mb 8-9,101.62,88269885.0349,0,0,-23.16,-20117403.4384,0,0,0,0,0,0,78.46,68152481.5965
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2TAJ022-2,Aus Frz Wagyu Ribeye Mb 8-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AAU2TMC006,Aus Frz Wagyu Tenderloin MB 6-7,52.14,45810605.2092,0,0,0,0,0,0,0,0,0.09,79074.6925,52.23,45889679.9017
mks,20251101,20251129,A-MEAT,02-WAGYU,AID2LOC042,Frz Beef Wagyu Saikoro 500 gr,35,3158134.8577,35,3152634,-25,-2255668.5514,0,0,0,0,2,180408.0246,47,4235508.3309
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2BIZ006,Jap Frz Biz Kobe Ribeye A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2BIZ009,Jap Frz Biz Kobe Ribeye Cap On A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2BIZ010,Jap Frz Biz Kobe Ribeye Cap On A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2MIY004,Jap Frozen Kobe Ribeye A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2MIY005,Jap Frz Kobe Grade A4 Beef Tenderloin Side Muscle On (Miyazaki),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2MIY007,Jap Frz Kobe Grade A4 Beef Ribeye Cap Off (Miyazaki),38.2,69560597.2034,0,0,0,0,0,0,0,0,0,0,38.2,69560597.2034
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2MIY009,Jap Frz Kobe A5 JP Striploin,25.4,51102895,0,0,-29.4,-57965995.5346,0,0,9.9,18027484.6158,0,0,5.9,11164384.0812
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2MIY010,Jap Frz Kobe A5 JP Tenderloin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2MIY012,Jap Frz Kobe A5 JP Ribeye Roll,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2NON002,Frz Kobe Tenderloin Grade A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2NON003,Japanese Frz Wagyu Short Plate A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2NON004,Frozen Wagyu Beef Gooseneck A4,8.18,2454000,0,0,0,0,0,0,0,0,0,0,8.18,2454000
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2NON005,Frz Kobe Tenderloin Grade A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2NON006,Jap Frz Kobe Striploin A4 WHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2NON007,Jap Frz Kobe Ribeye A4 WHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2NON017,Angus House Jap Frz Kobe A5 Chuck Short Rib B/Less (10-11),16.3,21190000,0,0,0,0,0,0,0,0,0,0,16.3,21190000
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2NSH003,Jap Frz Kobe A5 Chuck Roll (11-12),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2NSH004,Jap Frz Kobe A5 Chuck Roll (10-12),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2NSH005,Jap Frz Kobe A5 Striploin (8-9),0,0,14.1,28204123,0,0,0,0,0,0,0,0,14.1,28204123
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2NSH006,Jap Frz Kobe A5 Striploin (10-12),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2NSH008,Jap Frz Kobe A5 Tenderloin (8-9),7.5,16501517.2018,0,0,0,0,0,0,0,0,0,0,7.5,16501517.2018
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2NSH009,Jap Frz Kobe A5 Tenderloin (11-12),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2NSH011,Jap Frz Kobe A5 Ribeye (8-9),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2NSH012,Jap Frz Kobe A5 Ribeye (10-12),10.5,18902996.7568,0,0,-3.9,-7021113.0811,0,0,0,0,0,0,6.6,11881883.6757
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2NSH014,Jap Frz Kobe A5 Rump (10-12),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,02-WAGYU,AJP2NSH015,Jap Frz Wagyu Chuck Short Rib B/Less (5-7) A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
